LKT,21600,0,time_ambiguous,modern,Asia/Colombo
LMT,-19532,0,too_ambiguous,historical,Africa/Abidjan,Africa/Accra,Africa/Addis_Ababa,Africa/Algiers,Africa/Asmara,Africa/Bamako,Africa/Bangui,Africa/Banjul,Africa/Bissau,Africa/Blantyre,Africa/Brazzaville,Africa/Bujumbura,Africa/Cairo,Africa/Casablanca,Africa/Ceuta,Africa/Conakry,Africa/Dakar,Africa/Dar_es_Salaam,Africa/Djibouti,Africa/Douala,Africa/El_Aaiun,Africa/Freetown,Africa/Gaborone,Africa/Harare,Africa/Johannesburg,Africa/Kampala,Africa/Khartoum,Africa/Kigali,Africa/Kinshasa,Africa/Lagos,Africa/Libreville,Africa/Lome,Africa/Luanda,Africa/Lubumbashi,Africa/Lusaka,Africa/Malabo,Africa/Maputo,Africa/Maseru,Africa/Mbabane,Africa/Mogadishu,Africa/Monrovia,Africa/Nairobi,Africa/Ndjamena,Africa/Niamey,Africa/Nouakchott,Africa/Ouagadougou,Africa/Porto-Novo,Africa/Sao_Tome,Africa/Tripoli,Africa/Tunis,Africa/Windhoek,America/Adak,America/Anchorage,America/Anguilla,America/Antigua,America/Araguaina,America/Argentina/Buenos_Aires,America/Argentina/Catamarca,America/Argentina/Cordoba,America/Argentina/Jujuy,America/Argentina/La_Rioja,America/Argentina/Mendoza,America/Argentina/Rio_Gallegos,America/Argentina/Salta,America/Argentina/San_Juan,America/Argentina/San_Luis,America/Argentina/Tucuman,America/Argentina/Ushuaia,America/Aruba,America/Asuncion,America/Atikokan,America/Bahia,America/Bahia_Banderas,America/Barbados,America/Belem,America/Belize,America/Blanc-Sablon,America/Boa_Vista,America/Bogota,America/Boise,America/Campo_Grande,America/Cancun,America/Caracas,America/Cayenne,America/Cayman,America/Chicago,America/Chihuahua,America/Costa_Rica,America/Cuiaba,America/Curacao,America/Danmarkshavn,America/Dawson,America/Dawson_Creek,America/Denver,America/Detroit,America/Dominica,America/Edmonton,America/Eirunepe,America/El_Salvador,America/Fortaleza,America/Glace_Bay,America/Godthab,America/Goose_Bay,America/Grand_Turk,America/Grenada,America/Guadeloupe,America/Guatemala,America/Guayaquil,America/Guyana,America/Halifax,America/Havana,America/Hermosillo,America/Indiana/Indianapolis,America/Indiana/Knox,America/Indiana/Marengo,America/Indiana/Petersburg,America/Indiana/Tell_City,America/Indiana/Vevay,America/Indiana/Vincennes,America/Indiana/Winamac,America/Jamaica,America/Juneau,America/Kentucky/Louisville,America/Kentucky/Monticello,America/La_Paz,America/Lima,America/Los_Angeles,America/Maceio,America/Managua,America/Manaus,America/Martinique,America/Matamoros,America/Mazatlan,America/Menominee,America/Merida,America/Mexico_City,America/Miquelon,America/Moncton,America/Monterrey,America/Montevideo,America/Montreal,America/Montserrat,America/Nassau,America/New_York,America/Nipigon,America/Nome,America/Noronha,America/North_Dakota/Center,America/North_Dakota/New_Salem,America/Ojinaga,America/Panama,America/Paramaribo,America/Phoenix,America/Port-au-Prince,America/Port_of_Spain,America/Porto_Velho,America/Puerto_Rico,America/Rainy_River,America/Recife,America/Regina,America/Rio_Branco,America/Santa_Isabel,America/Santarem,America/Santiago,America/Santo_Domingo,America/Sao_Paulo,America/Scoresbysund,America/St_Johns,America/St_Kitts,America/St_Lucia,America/St_Thomas,America/St_Vincent,America/Swift_Current,America/Tegucigalpa,America/Thule,America/Thunder_Bay,America/Tijuana,America/Toronto,America/Tortola,America/Vancouver,America/Whitehorse,America/Winnipeg,America/Yakutat,Asia/Aden,Asia/Almaty,Asia/Amman,Asia/Anadyr,Asia/Aqtau,Asia/Aqtobe,Asia/Ashgabat,Asia/Baghdad,Asia/Bahrain,Asia/Baku,Asia/Bangkok,Asia/Beirut,Asia/Bishkek,Asia/Brunei,Asia/Choibalsan,Asia/Chongqing,Asia/Colombo,Asia/Damascus,Asia/Dhaka,Asia/Dili,Asia/Dubai,Asia/Dushanbe,Asia/Gaza,Asia/Harbin,Asia/Ho_Chi_Minh,Asia/Hong_Kong,Asia/Hovd,Asia/Irkutsk,Asia/Jakarta,Asia/Jayapura,Asia/Jerusalem,Asia/Kabul,Asia/Kamchatka,Asia/Karachi,Asia/Kashgar,Asia/Kathmandu,Asia/Kolkata,Asia/Krasnoyarsk,Asia/Kuala_Lumpur,Asia/Kuching,Asia/Kuwait,Asia/Macau,Asia/Magadan,Asia/Makassar,Asia/Manila,Asia/Muscat,Asia/Nicosia,Asia/Novosibirsk,Asia/Omsk,Asia/Oral,Asia/Phnom_Penh,Asia/Pontianak,Asia/Pyongyang,Asia/Qatar,Asia/Qyzylorda,Asia/Rangoon,Asia/Riyadh,Asia/Sakhalin,Asia/Samarkand,Asia/Seoul,Asia/Shanghai,Asia/Singapore,Asia/Taipei,Asia/Tashkent,Asia/Tbilisi,Asia/Tehran,Asia/Thimphu,Asia/Tokyo,Asia/Ulaanbaatar,Asia/Urumqi,Asia/Vientiane,Asia/Vladivostok,Asia/Yakutsk,Asia/Yekaterinburg,Asia/Yerevan,Atlantic/Azores,Atlantic/Bermuda,Atlantic/Canary,Atlantic/Cape_Verde,Atlantic/Faroe,Atlantic/Madeira,Atlantic/Reykjavik,Atlantic/South_Georgia,Atlantic/St_Helena,Atlantic/Stanley,Australia/Adelaide,Australia/Brisbane,Australia/Broken_Hill,Australia/Currie,Australia/Darwin,Australia/Eucla,Australia/Hobart,Australia/Lindeman,Australia/Lord_Howe,Australia/Melbourne,Australia/Perth,Australia/Sydney,Europe/Amsterdam,Europe/Andorra,Europe/Athens,Europe/Belgrade,Europe/Berlin,Europe/Brussels,Europe/Bucharest,Europe/Budapest,Europe/Chisinau,Europe/Copenhagen,Europe/Dublin,Europe/Gibraltar,Europe/Helsinki,Europe/Istanbul,Europe/Kaliningrad,Europe/Kiev,Europe/Lisbon,Europe/London,Europe/Luxembourg,Europe/Madrid,Europe/Malta,Europe/Minsk,Europe/Monaco,Europe/Moscow,Europe/Oslo,Europe/Paris,Europe/Prague,Europe/Riga,Europe/Rome,Europe/Samara,Europe/Simferopol,Europe/Sofia,Europe/Stockholm,Europe/Tallinn,Europe/Tirane,Europe/Uzhgorod,Europe/Vaduz,Europe/Vienna,Europe/Vilnius,Europe/Volgograd,Europe/Warsaw,Europe/Zaporozhye,Europe/Zurich,Indian/Antananarivo,Indian/Chagos,Indian/Christmas,Indian/Cocos,Indian/Comoro,Indian/Mahe,Indian/Maldives,Indian/Mauritius,Indian/Mayotte,Indian/Reunion,Pacific/Apia,Pacific/Auckland,Pacific/Chatham,Pacific/Chuuk,Pacific/Easter,Pacific/Efate,Pacific/Enderbury,Pacific/Fakaofo,Pacific/Fiji,Pacific/Funafuti,Pacific/Galapagos,Pacific/Gambier,Pacific/Guadalcanal,Pacific/Guam,Pacific/Honolulu,Pacific/Kiritimati,Pacific/Kosrae,Pacific/Kwajalein,Pacific/Majuro,Pacific/Marquesas,Pacific/Midway,Pacific/Nauru,Pacific/Niue,Pacific/Norfolk,Pacific/Noumea,Pacific/Pago_Pago,Pacific/Palau,Pacific/Pitcairn,Pacific/Pohnpei,Pacific/Port_Moresby,Pacific/Rarotonga,Pacific/Saipan,Pacific/Tahiti,Pacific/Tarawa,Pacific/Tongatapu,Pacific/Wake,Pacific/Wallis
LONT,25200,0,not_ambiguous,modern,Asia/Chongqing
LRT,-2670,0,not_ambiguous,modern,Africa/Monrovia
LST,5784,3600,not_ambiguous,historical,Europe/Riga
MADMT,-3600,7200,not_ambiguous,historical,Atlantic/Madeira
MADST,-3600,3600,not_ambiguous,historical,Atlantic/Madeira
MADT,-3600,0,not_ambiguous,historical,Atlantic/Madeira
MAGST,36000,3600,time_ambiguous,modern,Asia/Magadan
MAGT,36000,0,time_ambiguous,modern,Asia/Magadan
MALST,25200,1200,not_ambiguous,historical,Asia/Kuala_Lumpur,Asia/Singapore
MALT,26400,0,time_ambiguous,historical,Asia/Kuala_Lumpur,Asia/Singapore
MART,-34200,0,not_ambiguous,modern,Pacific/Marquesas
MAWT,18000,0,time_ambiguous,modern,Antarctica/Mawson
MDDT,-25200,7200,not_ambiguous,historical,America/Cambridge_Bay,America/Yellowknife
MDST,9048,7200,not_ambiguous,historical,Europe/Moscow
MDT,-25200,3600,not_ambiguous,modern,America/Bahia_Banderas,America/Boise,America/Cambridge_Bay,America/Chihuahua,America/Denver,America/Edmonton,America/Hermosillo,America/Inuvik,America/Mazatlan,America/North_Dakota/Center,America/North_Dakota/New_Salem,America/Ojinaga,America/Phoenix,America/Regina,America/Swift_Current,America/Yellowknife,MST7MDT
MEST,3600,3600,not_ambiguous,modern,MET
MHT,39600,0,time_ambiguous,historical,Pacific/Kwajalein,Pacific/Majuro
MIST,39600,0,not_ambiguous,modern,Antarctica/Macquarie
MMT,23400,0,modern_time_ambiguous,modern,Asia/Rangoon
MOST,28800,3600,not_ambiguous,modern,Asia/Macau
MOT,28800,0,not_ambiguous,modern,Asia/Macau
MPT,36000,0,modern_time_ambiguous,modern,Pacific/Saipan
MSD,10800,3600,modern_time_ambiguous,modern,Europe/Chisinau,Europe/Kaliningrad,Europe/Kiev,Europe/Minsk,Europe/Moscow,Europe/Riga,Europe/Simferopol,Europe/Tallinn,Europe/Uzhgorod,Europe/Vilnius,Europe/Zaporozhye
MSK,10800,0,not_ambiguous,modern,Europe/Chisinau,Europe/Kaliningrad,Europe/Kiev,Europe/Minsk,Europe/Moscow,Europe/Riga,Europe/Simferopol,Europe/Tallinn,Europe/Uzhgorod,Europe/Vilnius,Europe/Zaporozhye
MST,-25200,0,modern_time_ambiguous,modern,America/Bahia_Banderas,America/Boise,America/Cambridge_Bay,America/Chihuahua,America/Dawson_Creek,America/Denver,America/Edmonton,America/Hermosillo,America/Inuvik,America/Mazatlan,America/Mexico_City,America/North_Dakota/Center,America/North_Dakota/New_Salem,America/Ojinaga,America/Phoenix,America/Regina,America/Santa_Isabel,America/Swift_Current,America/Tijuana,America/Yellowknife,MST7MDT
MUST,14400,3600,not_ambiguous,modern,Indian/Mauritius
MUT,14400,0,not_ambiguous,modern,Indian/Mauritius
MVT,18000,0,not_ambiguous,modern,Indian/Maldives
MWT,-25200,3600,not_ambiguous,historical,America/Boise,America/Cambridge_Bay,America/Denver,America/Edmonton,America/North_Dakota/Center,America/North_Dakota/New_Salem,America/Phoenix,America/Regina,America/Swift_Current,America/Yellowknife,MST7MDT
MYT,28800,0,not_ambiguous,modern,Asia/Kuala_Lumpur,Asia/Kuching
NCST,39600,3600,not_ambiguous,modern,Pacific/Noumea
NCT,39600,0,not_ambiguous,modern,Pacific/Noumea
NDDT,-12600,7200,not_ambiguous,modern,America/St_Johns
NDT,-12600,3600,modern_time_ambiguous,modern,America/Goose_Bay,America/St_Johns
NEGT,-12600,0,not_ambiguous,modern,America/Paramaribo
NEST,1200,3600,not_ambiguous,historical,Europe/Amsterdam
NET,1200,0,not_ambiguous,historical,Europe/Amsterdam
NFT,41400,0,not_ambiguous,modern,Pacific/Norfolk
NMT,20928,0,too_ambiguous,historical,Asia/Novokuznetsk,Pacific/Norfolk
NOVST,25200,3600,modern_time_ambiguous,modern,Asia/Novokuznetsk,Asia/Novosibirsk
NOVT,21600,0,too_ambiguous,modern,Asia/Novokuznetsk,Asia/Novosibirsk
NPT,20700,0,modern_time_ambiguous,modern,Asia/Kathmandu
NRT,41400,0,time_ambiguous,modern,Pacific/Nauru
NST,-12600,0,modern_time_ambiguous,modern,America/Goose_Bay,America/St_Johns
NUT,-40800,0,time_ambiguous,historical,Pacific/Niue
NWT,-12600,3600,too_ambiguous,historical,America/Adak,America/Goose_Bay,America/Nome,America/St_Johns
NZDT,43200,3600,not_ambiguous,modern,Antarctica/McMurdo,Pacific/Auckland
NZMT,41400,0,not_ambiguous,historical,Pacific/Auckland
NZST,43200,0,modern_time_ambiguous,modern,Antarctica/McMurdo,Pacific/Auckland
OMSST,18000,3600,time_ambiguous,modern,Asia/Omsk
OMST,21600,0,time_ambiguous,modern,Asia/Omsk
ORAST,14400,3600,not_ambiguous,modern,Asia/Oral
ORAT,14400,0,time_ambiguous,modern,Asia/Oral
PDDT,-28800,7200,not_ambiguous,historical,America/Inuvik
PDT,-28800,3600,not_ambiguous,modern,America/Boise,America/Dawson,America/Dawson_Creek,America/Juneau,America/Los_Angeles,America/Santa_Isabel,America/Tijuana,America/Vancouver,America/Whitehorse,PST8PDT
PEST,-18000,3600,not_ambiguous,modern,America/Lima
PET,-18000,0,not_ambiguous,modern,America/Lima
PETST,39600,3600,time_ambiguous,modern,Asia/Kamchatka
PETT,43200,0,time_ambiguous,modern,Asia/Kamchatka
PGT,36000,0,not_ambiguous,modern,Pacific/Port_Moresby
PHOT,-39600,0,time_ambiguous,modern,Pacific/Enderbury
PHST,28800,3600,not_ambiguous,modern,Asia/Manila
PHT,28800,0,not_ambiguous,modern,Asia/Manila
PKST,18000,3600,not_ambiguous,modern,Asia/Karachi
PKT,18000,0,not_ambiguous,modern,Asia/Karachi
PMDT,-10800,3600,not_ambiguous,modern,America/Miquelon
PMMT,35312,0,not_ambiguous,historical,Pacific/Port_Moresby
PMST,-10800,0,not_ambiguous,modern,America/Miquelon
PMT,36000,0,too_ambiguous,historical,Africa/Algiers,Africa/Tunis,America/Paramaribo,Antarctica/DumontDUrville,Asia/Pontianak,Europe/Monaco,Europe/Paris,Europe/Prague
PNT,-30600,0,not_ambiguous,modern,Pacific/Pitcairn
PONT,39600,0,not_ambiguous,modern,Pacific/Pohnpei
PPMT,-17340,0,not_ambiguous,historical,America/Port-au-Prince
PPT,-28800,3600,not_ambiguous,historical,America/Dawson_Creek,America/Juneau,America/Los_Angeles,America/Santa_Isabel,America/Tijuana,America/Vancouver,PST8PDT
PST,-28800,0,not_ambiguous,modern,America/Bahia_Banderas,America/Boise,America/Dawson,America/Dawson_Creek,America/Hermosillo,America/Inuvik,America/Juneau,America/Los_Angeles,America/Mazatlan,America/Santa_Isabel,America/Tijuana,America/Vancouver,America/Whitehorse,PST8PDT,Pacific/Pitcairn
PWT,32400,0,modern_time_ambiguous,modern,America/Dawson_Creek,America/Juneau,America/Los_Angeles,America/Santa_Isabel,America/Tijuana,America/Vancouver,PST8PDT,Pacific/Palau
PYST,-14400,3600,not_ambiguous,modern,America/Asuncion
PYT,-10800,0,time_ambiguous,modern,America/Asuncion
QMT,-18840,0,not_ambiguous,historical,America/Guayaquil
QYZST,21600,3600,not_ambiguous,modern,Asia/Qyzylorda
QYZT,18000,0,time_ambiguous,modern,Asia/Qyzylorda
RET,14400,0,not_ambiguous,modern,Indian/Reunion
RMT,-5268,0,too_ambiguous,historical,Asia/Rangoon,Atlantic/Reykjavik,Europe/Riga,Europe/Rome
ROTT,-10800,0,not_ambiguous,modern,Antarctica/Rothera
SAKST,36000,3600,time_ambiguous,modern,Asia/Sakhalin
SAKT,36000,0,time_ambiguous,modern,Asia/Sakhalin
SAMST,18000,3600,too_ambiguous,modern,Asia/Samarkand,Europe/Samara
SAMT,18000,0,too_ambiguous,modern,Asia/Samarkand,Europe/Samara,Pacific/Apia,Pacific/Pago_Pago
SAST,7200,0,modern_time_ambiguous,modern,Africa/Johannesburg,Africa/Maseru,Africa/Mbabane,Africa/Windhoek
SBT,39600,0,not_ambiguous,modern,Pacific/Guadalcanal
SCT,14400,0,not_ambiguous,modern,Indian/Mahe
SDMT,-16800,0,not_ambiguous,historical,America/Santo_Domingo
SET,3614,0,not_ambiguous,historical,Europe/Stockholm
SGT,28800,0,time_ambiguous,modern,Asia/Singapore
SHEST,18000,3600,not_ambiguous,modern,Asia/Aqtau
SHET,18000,0,time_ambiguous,modern,Asia/Aqtau
SJMT,-20180,0,not_ambiguous,historical,America/Costa_Rica
SLST,-3600,2400,time_ambiguous,historical,Africa/Freetown
SMT,8160,0,too_ambiguous,historical,America/Santiago,Asia/Ho_Chi_Minh,Asia/Kuala_Lumpur,Asia/Phnom_Penh,Asia/Singapore,Asia/Vientiane,Atlantic/Stanley,Europe/Simferopol
SRT,-12600,0,time_ambiguous,modern,America/Paramaribo
SST,-39600,0,not_ambiguous,modern,Pacific/Midway,Pacific/Pago_Pago
STAT,14400,0,time_ambiguous,historical,Europe/Volgograd
SVEST,18000,3600,time_ambiguous,modern,Asia/Yekaterinburg
SVET,14400,0,time_ambiguous,modern,Asia/Yekaterinburg
SWAT,5400,0,not_ambiguous,historical,Africa/Windhoek
SYOT,10800,0,not_ambiguous,modern,Antarctica/Syowa
TAHT,-36000,0,not_ambiguous,modern,Pacific/Tahiti
TASST,21600,3600,time_ambiguous,modern,Asia/Tashkent
TAST,21600,0,modern_time_ambiguous,modern,Asia/Samarkand,Asia/Tashkent
TBIST,10800,3600,time_ambiguous,modern,Asia/Tbilisi
TBIT,14400,0,time_ambiguous,modern,Asia/Tbilisi
TBMT,10756,0,not_ambiguous,historical,Asia/Tbilisi
TFT,18000,0,not_ambiguous,modern,Indian/Kerguelen
TJT,18000,0,not_ambiguous,modern,Asia/Dushanbe
TKT,-36000,0,not_ambiguous,modern,Pacific/Fakaofo
TLT,28800,0,time_ambiguous,historical,Asia/Dili
TMT,14400,0,too_ambiguous,modern,Asia/Ashgabat,Asia/Tehran,Europe/Tallinn
TOST,46800,3600,not_ambiguous,modern,Pacific/Tongatapu
TOT,46800,0,time_ambiguous,modern,Pacific/Tongatapu
TRST,10800,3600,not_ambiguous,modern,Europe/Istanbul
TRT,10800,0,not_ambiguous,modern,Europe/Istanbul
TSAT,10800,0,not_ambiguous,historical,Europe/Volgograd
TVT,43200,0,not_ambiguous,modern,Pacific/Funafuti
UCT,0,0,not_ambiguous,historical,Etc/UCT
ULAST,28800,3600,not_ambiguous,modern,Asia/Ulaanbaatar
ULAT,28800,0,time_ambiguous,modern,Asia/Choibalsan,Asia/Ulaanbaatar
URAST,14400,3600,time_ambiguous,modern,Asia/Oral
URAT,21600,0,time_ambiguous,modern,Asia/Oral
URUT,21600,0,not_ambiguous,modern,Asia/Urumqi
UTC,0,0,not_ambiguous,historical,Etc/UTC
UYHST,-12600,1800,time_ambiguous,historical,America/Montevideo
UYST,-10800,3600,not_ambiguous,modern,America/Montevideo
UYT,-12600,0,time_ambiguous,historical,America/Montevideo
UZST,18000,3600,not_ambiguous,modern,Asia/Samarkand,Asia/Tashkent
UZT,18000,0,not_ambiguous,modern,Asia/Samarkand,Asia/Tashkent
VET,-14400,0,time_ambiguous,modern,America/Caracas
VLASST,32400,3600,not_ambiguous,modern,Asia/Vladivostok
VLAST,36000,3600,time_ambiguous,modern,Asia/Vladivostok
VLAT,32400,0,time_ambiguous,historical,Asia/Vladivostok
VOLST,10800,3600,time_ambiguous,modern,Europe/Volgograd
VOLT,10800,0,time_ambiguous,modern,Europe/Volgograd
VOST,21600,0,not_ambiguous,modern,Antarctica/Vostok
VUST,39600,3600,not_ambiguous,modern,Pacific/Efate
VUT,39600,0,not_ambiguous,modern,Pacific/Efate
WAKT,43200,0,not_ambiguous,modern,Pacific/Wake
WARST,-14400,3600,not_ambiguous,modern,America/Argentina/Jujuy,America/Argentina/Mendoza,America/Argentina/San_Luis
WART,-14400,0,not_ambiguous,modern,America/Argentina/Catamarca,America/Argentina/Cordoba,America/Argentina/Jujuy,America/Argentina/La_Rioja,America/Argentina/Mendoza,America/Argentina/Rio_Gallegos,America/Argentina/Salta,America/Argentina/San_Juan,America/Argentina/San_Luis,America/Argentina/Tucuman,America/Argentina/Ushuaia
WAST,3600,3600,not_ambiguous,modern,Africa/Ndjamena,Africa/Windhoek
WAT,3600,0,too_ambiguous,modern,Africa/Bamako,Africa/Bangui,Africa/Banjul,Africa/Bissau,Africa/Brazzaville,Africa/Conakry,Africa/Dakar,Africa/Douala,Africa/El_Aaiun,Africa/Freetown,Africa/Kinshasa,Africa/Lagos,Africa/Libreville,Africa/Luanda,Africa/Malabo,Africa/Ndjamena,Africa/Niamey,Africa/Nouakchott,Africa/Porto-Novo,Africa/Windhoek
WEMT,0,7200,not_ambiguous,historical,Europe/Lisbon,Europe/Madrid,Europe/Monaco,Europe/Paris
WEST,0,3600,modern_time_ambiguous,modern,Africa/Algiers,Africa/Casablanca,Africa/Ceuta,Atlantic/Canary,Atlantic/Faroe,Atlantic/Madeira,Europe/Brussels,Europe/Lisbon,Europe/Luxembourg,Europe/Madrid,Europe/Monaco,Europe/Paris,WET
WET,0,0,modern_time_ambiguous,modern,Africa/Algiers,Africa/Casablanca,Africa/Ceuta,Africa/El_Aaiun,Atlantic/Azores,Atlantic/Canary,Atlantic/Faroe,Atlantic/Madeira,Europe/Andorra,Europe/Brussels,Europe/Lisbon,Europe/Luxembourg,Europe/Madrid,Europe/Monaco,Europe/Paris
WFT,43200,0,not_ambiguous,modern,Pacific/Wallis
WGST,-10800,3600,not_ambiguous,modern,America/Danmarkshavn,America/Godthab
WGT,-10800,0,not_ambiguous,modern,America/Danmarkshavn,America/Godthab
WIT,25200,0,time_ambiguous,modern,Asia/Jakarta,Asia/Pontianak
WMT,5040,0,not_ambiguous,historical,Europe/Vilnius,Europe/Warsaw
WSDT,-39600,3600,not_ambiguous,modern,Pacific/Apia
WST,28800,3600,too_ambiguous,modern,Antarctica/Casey,Australia/Perth,Pacific/Apia
YAKST,28800,3600,time_ambiguous,modern,Asia/Yakutsk
YAKT,28800,0,time_ambiguous,modern,Asia/Yakutsk
YDDT,-32400,7200,not_ambiguous,historical,America/Dawson,America/Whitehorse
YDT,-32400,3600,not_ambiguous,modern,America/Dawson,America/Whitehorse,America/Yakutat
YEKST,18000,3600,not_ambiguous,modern,Asia/Yekaterinburg
YEKT,18000,0,not_ambiguous,modern,Asia/Yekaterinburg
YERST,10800,3600,time_ambiguous,modern,Asia/Yerevan
YERT,14400,0,time_ambiguous,modern,Asia/Yerevan
YPT,-32400,3600,not_ambiguous,historical,America/Dawson,America/Whitehorse,America/Yakutat
YST,-32400,0,not_ambiguous,modern,America/Anchorage,America/Dawson,America/Juneau,America/Nome,America/Whitehorse,America/Yakutat
YWT,-32400,3600,not_ambiguous,historical,America/Dawson,America/Whitehorse,America/Yakutat
zzz,11224,-75,too_ambiguous,modern,America/Cambridge_Bay,America/Inuvik,America/Iqaluit,America/Pangnirtung,America/Rankin_Inlet,America/Resolute,America/Yellowknife,Antarctica/Casey,Antarctica/Davis,Antarctica/DumontDUrville,Antarctica/Macquarie,Antarctica/Mawson,Antarctica/McMurdo,Antarctica/Palmer,Antarctica/Rothera,Antarctica/Syowa,Antarctica/Vostok,Asia/Riyadh87,Asia/Riyadh88,Asia/Riyadh89,Indian/Kerguelen
